smiles,zinc_id,minimal_disttoref,consensus_sars,tox_counts,ct_tox
CCN(Cc1ccc2ccccc2c1)C(=O)c1ccc2cncn2c1,ZINC000339883467,0.730159,0.742748,0,0.326948
CCOC(=O)NC(=S)NCCOc1cc(Cl)ccn1,ZINC001195511915,0.709677,0.742747,2,0.050240
O=C(N[C@H](NC(=S)Nc1ccccn1)C(Cl)(Cl)Cl)c1ccccc1Cl,ZINC000027469143,0.517241,0.742747,3,0.052267
Brc1c[nH]c2ccccc2c1=N[C@H](c1ccccc1)c1ccncc1,ZINC001164074214,0.723077,0.742746,9,0.054133
CSCCCNC(=S)Nc1ncc(-c2ccccc2)cc1Br,ZINC001247799477,0.666667,0.742745,1,0.095248
Cc1ccc(C(=O)Cn2nc(Cl)c3ccccc32)c(C)c1,ZINC001165909909,0.642857,0.742743,0,0.052778
CCc1cccc2sc(NNC(N)=S)nc12,ZINC000022124903,0.614286,0.742743,3,0.050226
COC[C@H](C)NC(=S)NN=Cc1cc(Cl)c2ccccc2c1O,ZINC000774573690,0.603448,0.742743,4,0.053428
CC[C@@H](NC(=S)N[C@H]1CC2(CCC2)Oc2ccccc21)c1cccs1,ZINC000757541889,0.746479,0.742743,3,0.052399
C=C(C)CNC(=S)NNC(=O)c1ccc2ccccc2n1,ZINC000058714447,0.695652,0.742742,3,0.050923
C[C@H](NC(=O)c1nnc(O)c2ccccc12)c1ccc(Oc2cccnc2)cc1,ZINC000572396542,0.675000,0.742741,5,0.056615
S=C(Nc1ccc(Cl)cc1)Nc1ncc2ccccc2c1Br,ZINC001197306410,0.617021,0.742740,2,0.086017
N#CCCn1cc(C(=O)Cn2nc(Cl)sc2=O)c2ccccc21,ZINC000191511370,0.685714,0.742740,0,0.053364
O=C(Nc1cc2ccccc2cc1O)c1nn2ccccc2c1Br,ZINC001155369270,0.701754,0.742739,2,0.160462
S=C(Nc1ccccc1Br)Nc1cccc2c1COC2,ZINC001197793394,0.685185,0.742739,0,0.084177
CCc1cccc(NC(=S)NCC(=O)Nc2cccc3ccccc23)c1,ZINC000751024675,0.626866,0.742739,0,0.055176
C[C@@H](NC(=O)c1cc(O)nc2cc(F)ccc12)c1ccc(Cl)c(F)c1,ZINC001319656098,0.589286,0.742738,12,0.119321
Cn1cnc2c(C(=O)N[C@@]3(O)C=Cc4ccccc4[C@@H]3c3c(O)ccc4ccccc34)cccc21,ZINC001155006107,0.723684,0.742736,0,0.086110
CC(=O)n1cc(/C=N/NC(N)=S)c2ccccc21,ZINC000013571482,0.541667,0.742735,3,0.060568
O=C(N[C@@]1(O)C=Cc2ccccc2[C@@H]1c1c(O)ccc2ccccc12)c1cnc2ccncc2c1,ZINC001151450537,0.640000,0.742735,4,0.067964
Nc1ncc2c(n1)CCCC2=NNC(=S)Nc1ccc(Cl)c(Cl)c1,ZINC000814717194,0.708333,0.742733,3,0.053368
CN/C(N)=N/CCC12CC3CC(CC(C3)C1)C2,ZINC000303361044,0.725490,0.742733,4,0.050776
Cc1ccc(NC(=S)Nc2cncc3cc(Cl)ccc23)c(C)c1,ZINC001197966260,0.528302,0.742730,3,0.109891
S=C(Nc1ccc(Cl)cc1)Nc1cc2cccccc-2c1,ZINC001197307057,0.500000,0.742730,2,0.054517
NC(=O)CNC(=S)NN=Cc1cnn(Cc2ccccc2)c1Cl,ZINC000789017430,0.606557,0.742728,1,0.099762
O=C(Oc1ccc(Br)cc1/C=N/NC(=S)Nc1cccc(Cl)c1)c1ccccc1,ZINC000002544483,0.528571,0.742725,5,0.050325
CC(C)c1ccc(C(=O)Cn2nc(O)c(Cl)c(Cl)c2=O)c(C(C)C)c1,ZINC001644130226,0.681818,0.742725,2,0.052094
COc1ccc(NC(=S)NN=C2C[C@H](C)Sc3sccc32)cn1,ZINC000743440008,0.694444,0.742725,6,0.051116
Clc1ccn2c(C=NNc3nnc(-c4ccccn4)s3)c(Cl)nc2c1,ZINC000794933344,0.728571,0.742725,14,0.051659
Cc1ccc(NC(=S)NNC(=S)Nc2ccc(SC(F)F)cc2)cc1,ZINC000016270462,0.632653,0.742725,2,0.050224
Cc1c(Br)cncc1NC(=S)Nc1cccc2ccccc12,ZINC001200094434,0.673077,0.742724,3,0.112396
CCCCCCCCCCCCCCCC[n+]1ccc(C)cc1,ZINC000072135793,0.703704,0.742723,40,0.050157
O=c1ccn(CCc2ccc3ccccc3c2)c2ccccc12,ZINC000437614430,0.673469,0.742722,1,0.063838
C[C@H]1CC(=NNC(=S)NCC2CCC2)c2nccn21,ZINC000834954049,0.723077,0.742722,2,0.081010
O=C1Nc2cccc(Br)c2/C1=N/NC(=S)NCc1ccccc1,ZINC000017648773,0.627119,0.742722,2,0.050565
Fc1c(F)c(F)c(NC(=S)Nc2c(Cl)ncc3ccccc23)c(F)c1F,ZINC001198875360,0.719298,0.742721,10,0.091209
O=C(CNC(=S)Nc1ccc2ccccc2c1)NCCc1ccccc1,ZINC000058465653,0.588235,0.742721,1,0.050370
Cc1cc2c(c(O[C@H]3CCc4nccn4C3)c1-c1c(C)cc(O)c3c1C(=O)C=CC3=O)C(=O)C=CC2=O,ZINC001229636657,0.811111,0.742721,12,0.051162
S=C(Nc1ccc(Cl)c2cccnc12)NC(C1CC1)C1CC1,ZINC000734754717,0.661017,0.742721,2,0.052925
CCCNC(=S)Nc1ccccc1NC(=O)c1cccnc1Cl,ZINC001244832656,0.614035,0.742720,1,0.057144
S=C(Nc1cnnc(Cl)c1Cl)Nc1c(Cl)cc(Cl)cc1Cl,ZINC001196864041,0.709091,0.742719,3,0.055968
Cc1nc(O)c2ccc(C(=O)N[C@@H](C)c3ccc(Cl)cc3)cc2n1,ZINC001129518004,0.655738,0.742718,5,0.437253
FC(F)Sc1ccc(NC(=S)NN=Cc2ccccn2)cc1,ZINC000916306490,0.446429,0.742718,10,0.050332
FC(F)(F)c1ccccc1NC(=S)N[C@H]1CCCc2cccnc21,ZINC001197279662,0.716667,0.742716,2,0.053276
O=C(Nc1ccc(Cl)nn1)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,ZINC001152602246,0.695652,0.742716,12,0.074195
NC(=S)N/N=C1/C[C@@H]2[C@@H]3C/C(=N/NC(N)=S)[C@@H]4[C@H]3C[C@H]2[C@H]14,ZINC000257346550,0.714286,0.742716,2,0.052057
Cc1ccc2nc(C)c(C(=O)N[C@H](CO)Cc3ccc(O)cc3)cc2c1,ZINC000427948047,0.684211,0.742716,5,0.058578
FC(F)(F)c1ccccc1NC(=S)NCc1cc2ccccn2n1,ZINC001197289235,0.661290,0.742716,2,0.082624
O=C(CNC(=S)Nc1ccc(F)c(Cl)c1)Nc1cccc2cccnc12,ZINC000751013510,0.628571,0.742716,0,0.059484
NC(=O)CNC(=S)NN=C1CCOc2c(Br)cc(Cl)cc21,ZINC000731928992,0.756757,0.742715,2,0.052388
Cc1cc(CNC(=S)NC(=O)c2ccccc2)ncc1Br,ZINC001195433416,0.606557,0.742715,2,0.053976
C[C@H](NC(=S)Nc1ccc2ccccc2c1)C(=O)Nc1ccccc1,ZINC000732529888,0.611111,0.742715,0,0.050658
CC(C)CNC(=O)c1ccc(NC(=S)Nc2ccc3c(c2)CCC3)cc1Cl,ZINC000053520436,0.596491,0.742715,0,0.056590
S=C(Nc1ccc(Oc2ccccc2)cc1)Nc1cc(Cl)ncc1Cl,ZINC001197036008,0.607843,0.742714,8,0.053405
CNC(=S)NN=C1CC(C)(C)Oc2ccc(Br)cc21,ZINC000799465133,0.709677,0.742714,2,0.051121
CCCCCCCCCC(=O)N[C@H](NC(=S)Nc1ccc(Cl)cc1)C(Cl)(Cl)Cl,ZINC000097977044,0.573770,0.742713,5,0.050299
COC(=O)Cn1cc(/C=C(\Oc2ccccc2C=O)c2ccc(C(=O)O)o2)nn1,ZINC001777109710,0.725000,0.742711,0,0.050410
COC(=O)Cn1cc(/C=C(/Oc2ccccc2C=O)c2ccc(C(=O)O)o2)nn1,ZINC001777109709,0.725000,0.742711,0,0.050410
S=C(NN=Cc1ccccc1Cl)Nc1ccccn1,ZINC000767804607,0.520000,0.742710,9,0.050447
O=C(N[C@@H](c1ccccc1)c1cccc2ccccc12)c1cccnc1Cl,ZINC000732016671,0.532258,0.742709,6,0.136169
O=C1c2cccc3cccc(c23)C(=O)N1NC(=S)Nc1ccccc1,ZINC000016269694,0.640000,0.742709,2,0.053370
C[C@@H]1/C(=C\c2cc(Br)c3c(c2)OCCCO3)C(=O)c2ncnn21,ZINC000905079300,0.780822,0.742708,0,0.051645
C[C@@H]1/C(=C/c2cc(Br)c3c(c2)OCCCO3)C(=O)c2ncnn21,ZINC000905079301,0.780822,0.742708,0,0.051645
Fc1ccc2c(c1)C(=NNC(=S)Nc1cccnc1)CO2,ZINC000918153371,0.600000,0.742707,5,0.051692
C#Cc1cccc(NC(=S)NN=C(C)CCc2n[nH]c3ccccc23)c1,ZINC000782224847,0.657143,0.742706,3,0.105212
O=C(N[C@@H](c1cccc2ccccc12)C(F)(F)F)c1cc2ccccc2c(O)n1,ZINC000511797922,0.686567,0.742706,11,0.105580
O=C(CCn1cc(Cl)cn1)Oc1cccc2ccccc12,ZINC000917420522,0.709677,0.742704,0,0.064658
S=C(Nc1ccc2c(c1)OCCO2)N[C@@H](c1cncc(Cl)c1)C1CC1,ZINC001199790666,0.661765,0.742704,1,0.051166
CCSc1cccc(C=NNC(=S)NCC(F)(F)F)c1,ZINC000769779273,0.627119,0.742704,2,0.050244
Cc1ccc(CNC(=S)NC(=O)c2ccccc2)cc1C(F)(F)F,ZINC001195432462,0.540984,0.742703,1,0.053583
Fc1cc(Br)cc(Br)c1NC(=S)N[C@@H]1COc2cc(Cl)ccc21,ZINC001200806088,0.731343,0.742703,2,0.070650
S=C(Nc1ccccc1Br)Nc1c(Cl)cc(Cl)nc1Cl,ZINC001197762819,0.654545,0.742702,4,0.050906
Cc1cccc2c1[C@@H](C)CC2=NNC(=S)NCC(F)(F)F,ZINC000766698713,0.705882,0.742702,2,0.053260
C[C@H]1CCC(=NNC(=S)NCCc2ccc(Cl)cc2)[C@@H](n2cncn2)C1,ZINC000794486430,0.726190,0.742701,3,0.051380
FC(F)(F)c1ccc(NC(=S)Nc2cccc3cnncc23)cc1,ZINC001196187830,0.677966,0.742700,2,0.079208
C[C@@H](OCc1ccccc1)C(=O)NNC(=S)Nc1cccc(Cl)c1,ZINC000067988275,0.431034,0.742696,1,0.052746
Cn1ccc2c(NC(=S)Nc3cccc(Cl)c3Cl)cccc21,ZINC001201015741,0.642857,0.742696,2,0.371917
Cc1cccc([C@@H](C)[S@@+]([O-])CC=C(Cl)Cl)c1,ZINC000905189679,0.732143,0.742695,4,0.050188
N#Cc1ccc(NC(=S)N[C@@H]2COc3ccc(Cl)cc32)c(Br)c1,ZINC001201134867,0.735294,0.742695,3,0.051986
C[C@@H]1[C@@H](NC(=S)NN=Cc2cnn(C)c2Cl)CCC[C@H]1C,ZINC000814758969,0.676923,0.742692,4,0.065623
O=C(NCC#Cc1ccccc1)c1ccc(Cl)c2ncccc12,ZINC000509123856,0.652778,0.742691,2,0.070638
S=C(NCc1ccccc1-c1ccc(Cn2ccnc2)cc1)NC12CC3CC(CC(C3)C1)C2,ZINC000728793975,0.721519,0.742691,7,0.152871
S=C(Nc1cccc2ccccc12)Nc1ccnn1-c1ccccc1Cl,ZINC001200094311,0.677419,0.742690,3,0.096086
S=C(NNC(=S)NC12CC3CC(CC(C3)C1)C2)Nc1ccccn1,ZINC000767711473,0.571429,0.742689,4,0.050359
CN(C(=S)NCCSc1ccccc1)c1ccc2ccccc2c1,ZINC000007368704,0.620690,0.742689,1,0.050892
C[C@H](Oc1ccc2ccccc2c1)C(=O)NNS(=O)(=O)CCCCCl,ZINC000190717016,0.694444,0.742688,0,0.069840
C[C@@H](NC(=O)c1cnc(O)c2ccccc12)c1ccc(F)cc1Cl,ZINC000682504677,0.645161,0.742688,15,0.441632
O=C1c2cccc3c4ccccc4n(c23)C(=O)[C@]1(Cl)c1ccccc1,ZINC000006665011,0.763636,0.742687,7,0.052913
Fc1ccc(NC(=S)N[C@@H](c2ccccc2)c2cccnn2)cc1,ZINC001196971590,0.622642,0.742687,4,0.079331
CN(NC(=S)Nc1ccccc1Oc1ccccc1)c1ccccc1,ZINC000917572292,0.622642,0.742687,2,0.050183
S=C(Nc1cnccc1Cl)Nc1ccc(Cl)c(Cl)c1Cl,ZINC001198089752,0.647059,0.742687,2,0.055798
Cc1cccnc1CC(=O)NC1=C(Cl)C(=O)c2ccccc2C1=O,ZINC001177460883,0.684211,0.742685,14,0.050781
S=C1NNC2(NN1)C1CC3CC(C1)CC2C3,ZINC000008676880,0.666667,0.742685,2,0.052352
S=C(Nc1ccc(Cl)nc1Br)Nc1c(Cl)cccc1Cl,ZINC001246012409,0.672727,0.742684,2,0.054801
Oc1ccc(Br)cc1/C=N/NC(=S)Nc1cccc2cccnc12,ZINC000001868730,0.507692,0.742684,25,0.050776
Oc1ccc(Br)cc1/C=N\NC(=S)Nc1cccc2cccnc12,ZINC000017419820,0.507692,0.742684,25,0.050776
COc1ccc(/C=C/C(=O)Nc2nc3ccccc3nc2Cl)cc1O,ZINC001179666430,0.684932,0.742684,2,0.050908
N#Cc1ccc(NC(=S)NC(c2ccccc2)c2ccccc2)c(Br)n1,ZINC001244783022,0.733333,0.742683,6,0.050457
O[C@@H](CNC(=S)Nc1cccc(Br)c1)c1ccc2ccccc2c1,ZINC000731488287,0.627119,0.742681,1,0.050690
COc1ccc(Br)c(C(=O)NNC(=S)NCc2ccccc2)c1,ZINC000015872876,0.568627,0.742681,1,0.052802
S=C(Nc1cccnc1S)Nc1ccc(Cl)c(Cl)c1Cl,ZINC001198089504,0.615385,0.742680,2,0.057487
COc1cnnc(Cl)c1N[C@]1(O)C=Cc2ccccc2[C@@H]1c1c(O)ccc2ccccc12,ZINC001162991072,0.710843,0.742680,7,0.051317
CC1=CC(=O)c2c(O[C@@H](C)c3cccnc3Cl)cccc2C1=O,ZINC001229914583,0.760000,0.742680,17,0.050387
Cn1cc(-c2ccc(C=NNC(=S)Nc3ccccn3)s2)cn1,ZINC000800814529,0.616667,0.742680,7,0.052874
S=C(NC[C@@H]1CCCO1)NN=C1CCCc2ccc(Br)cc21,ZINC000769567393,0.593750,0.742679,3,0.050414
Cc1ccc([C@H](NC(=O)c2cccnc2)c2cc(Cl)c3cccnc3c2O)cc1,ZINC000002921472,0.145455,0.742678,17,0.051910
S=C(NC[C@H]1COc2ccc(Br)cc2C1)Nc1cccc(Br)c1,ZINC001197029652,0.684932,0.742678,0,0.050773
C[C@@H](NC(=O)c1ccc2ccc(O)cc2c1O)[C@H](O)c1c(Cl)cccc1Cl,ZINC001161080693,0.650000,0.742677,0,0.064004
C[C@H](CCc1ccc(O)cc1)NC(=S)NC(=O)c1ccccc1,ZINC001195437982,0.551724,0.742676,0,0.050310
O=C(NCc1cc2ccccn2n1)c1cnc2cccc(Br)c2c1,ZINC001155082122,0.686567,0.742675,0,0.232851
O=C(O)c1cc(C(=O)NCc2sccc2Cl)c2c(n1)C(=O)C(=O)c1cc(C(=O)O)[nH]c1-2,ZINC001152235976,0.770115,0.742674,4,0.082381
O=c1cc(CN[C@H](c2ccccc2)c2cc(Cl)ccc2Cl)nc2ccccn12,ZINC000542220393,0.733333,0.742673,10,0.061702
O=C(N[C@@H](CO)c1cccc(Cl)c1Cl)c1ccc(Cl)c2ncccc12,ZINC001641790068,0.617647,0.742673,9,0.190992
C=C(C)Cc1ccc(C(=O)NC2=C(Cl)C(=O)c3ccccc3C2=O)cc1,ZINC001190233228,0.686567,0.742672,12,0.050596
FC(F)(F)c1cc(NC(=S)Nc2cnc3ccccc3c2C(F)(F)F)ccc1Cl,ZINC001197443110,0.615385,0.742672,9,0.363712
C[C@H](NC(=S)NCc1ccccc1Cl)C(=O)Nc1ccc2ccccc2c1,ZINC001196844977,0.676471,0.742671,0,0.060283
S=C(NCCc1cccnc1)NC[C@H]1CC1(Cl)Cl,ZINC000727695013,0.622642,0.742671,2,0.050428
NC(=S)N/N=C/c1c[nH]c2cc(C(F)(F)F)ccc12,ZINC000008627262,0.615385,0.742670,2,0.072972
NC(=S)N/N=C\c1c[nH]c2cc(C(F)(F)F)ccc12,ZINC000056677978,0.615385,0.742670,2,0.072972
S=C(Nc1ccccc1Br)N[C@@H]1CCCc2c(Cl)cccc21,ZINC001197813951,0.688525,0.742670,2,0.050425
Fc1cncc2cccc(NC(=S)Nc3c(Cl)cc(Cl)cc3Cl)c12,ZINC001196882325,0.683333,0.742669,5,0.101212
C[C@@H]1/C(=C/c2csnn2)C(=O)c2c(O)ccc(F)c21,ZINC000915987631,0.786885,0.742665,10,0.050307
C[C@@H]1/C(=C\c2csnn2)C(=O)c2c(O)ccc(F)c21,ZINC000915987632,0.786885,0.742665,10,0.050307
S=C(Nc1cccc(Br)c1)N[C@@H]1CCOc2c(Cl)cccc21,ZINC000920075387,0.700000,0.742665,1,0.051823
S=C(Nc1cccc(Cc2ccccc2)c1)Nc1ccccc1Cl,ZINC001200846389,0.611111,0.742664,2,0.055295
O=C1C=C[C@@H](COc2nn(Cc3ccccc3)c3ccccc23)O1,ZINC001226509616,0.709677,0.742664,1,0.162261
O=C(NNC(=S)Nc1ccc2ccccc2c1)c1cc(Br)c[nH]1,ZINC000044058563,0.615385,0.742664,1,0.070764
N=C(Nc1ccc2cc(Cl)ccc2n1)c1cccc2ccccc12,ZINC001160501881,0.721311,0.742663,7,0.051930
Fc1ccc(NC(=S)Nc2c(Cl)ncc3ccccc23)c(F)c1,ZINC001200923468,0.644068,0.742661,5,0.138511
Cc1cc(Cl)cc(Cl)c1NC(=S)Nc1ccc2ccc(Cl)cc2n1,ZINC001200808085,0.574074,0.742660,2,0.078982
C=Cc1ccc(NC(=S)N[C@H](C)c2ccccc2)cc1,ZINC001245517630,0.603774,0.742659,1,0.050216
CN(C)C(=S)NN=CCSCc1ccccc1,ZINC000774385900,0.690909,0.742657,2,0.050221
Fc1c(F)c(F)c(NC(=S)Nc2cnc3cc(Br)ccc3c2)c(F)c1F,ZINC001198880712,0.706897,0.742655,9,0.068477
CC(C)CNC(=S)NNC(=O)c1cc(-c2ccc(Cl)cc2)nc2ccccc12,ZINC000006326460,0.597222,0.742655,1,0.430797
C[C@H](NC(=S)NN=C1CCCc2c1cnn2C)c1ccc(Cl)cc1Cl,ZINC000727061973,0.681818,0.742654,3,0.073980
Cc1ccc2cc(C(=O)N[C@@H](CCO)c3ccc(Cl)c(Cl)c3)ccc2n1,ZINC001568821167,0.631579,0.742653,5,0.080905
CCN1C=CC(=C/C=C/C=C/c2cc[n+](CC)c3ccccc23)c2ccccc21,ZINC000006350970,0.770115,0.742653,44,0.067031
O=C(NC(=S)Nc1cccc2c(O)cccc12)c1ccc(Br)cc1,ZINC000017082136,0.645161,0.742653,3,0.263461
CC(C)(CNC(=O)NC/C=C\Cl)c1ccc2ccccc2c1,ZINC001683176407,0.728814,0.742652,1,0.051763
CC(C)(CNC(=O)NC/C=C/Cl)c1ccc2ccccc2c1,ZINC001683176406,0.728814,0.742652,1,0.051763
O=C(Nc1cnc2ccc(O)cc2c1)c1sc2ncccc2c1Cl,ZINC001154060640,0.671233,0.742650,6,0.054659
CC(=NNC(=S)N(C)C)c1ccncc1Cl,ZINC000817325573,0.686275,0.742650,6,0.050413
FC(F)Oc1ccc(C=NNC(=S)Nc2cccnc2)cc1Br,ZINC000768353144,0.416667,0.742649,17,0.051967
O=C(CSc1nc2ccccc2s1)NNC(=S)Nc1cccc(Cl)c1,ZINC000016268061,0.567164,0.742648,0,0.052671
Fc1ccc(CCNC(=S)NNC(=S)Nc2ccccc2Cl)cc1,ZINC000789162993,0.607843,0.742647,2,0.050337
c1ccc([Sn](c2ccccc2)(c2ccccc2)c2cccc3ccccc23)cc1,ZINC000169817799,0.744186,0.742646,12,0.065246
S=C(Nc1cccc(Br)c1)Nc1ccc2cnccc2c1Br,ZINC001197006349,0.672727,0.742646,2,0.065163
Fc1ccc(NC(=S)Nc2ccc3cnccc3c2Cl)cc1Cl,ZINC001200588604,0.644068,0.742645,5,0.125145
CC(=NNC(=S)Nc1ccccn1)c1cc(Cl)ccc1OC(F)F,ZINC000767805605,0.533333,0.742645,16,0.052077
Fc1cc(F)c(F)c(NC(=S)Nc2cnc3cc(Cl)ccc3c2)c1F,ZINC001197372825,0.694915,0.742644,7,0.053688
COc1cc(C=NNC(=S)NCCc2ccccn2)ccc1OC(=O)c1ccc(F)cc1,ZINC000726425284,0.485714,0.742643,3,0.050270
COc1ccc2nc(Cl)nc(NCC(=O)c3ccc(O)c(O)c3)c2c1,ZINC001159273443,0.680000,0.742642,0,0.081157
C=CCNC(=S)NN=C[C@@H](C)c1cccc(Cl)c1,ZINC000763345943,0.688525,0.742639,3,0.056434
C=CC[C@@H](NC(=S)N[C@H](C)c1ccc(F)cc1)c1ccccc1,ZINC001249625270,0.629630,0.742637,1,0.050350
Cn1cnc2cc(C=NNC(=S)NCCc3cccs3)ccc21,ZINC000761255427,0.621212,0.742636,4,0.051927
Cc1cccc(NC(=S)N[C@@H](C)c2cccc3ccccc23)c1,ZINC000007558934,0.616667,0.742636,2,0.056407
S=C(Nc1ccc(Cl)cc1)Nc1nc(Cl)c(Cl)cc1Cl,ZINC001197305902,0.550000,0.742636,2,0.053837
CCc1ccccc1NC(=S)NNc1ccc(Br)cc1,ZINC001115828887,0.682540,0.742634,2,0.050208
C[C@@H](c1cnccn1)[S@@+]([O-])CC=C(Cl)Cl,ZINC000905194037,0.773585,0.742634,4,0.050198
S=C(NCCc1cccnc1)NN(c1ccccc1)c1ccccc1,ZINC000727693560,0.488372,0.742630,3,0.050195
N#Cc1ccc(Cn2ccc(=O)c3ccccc32)c(Br)c1,ZINC000183176641,0.709091,0.742628,1,0.067286
C[C@H](NC(=S)N[C@@H]1COc2ccc(Br)cc21)c1ccccc1,ZINC001245551295,0.639344,0.742626,0,0.051001
Oc1cc2c3cc(O)c(O)cc3c3cc(O[C@@H]4CCc5c(Cl)ccnc54)c(O)cc3c2cc1O,ZINC001227506175,0.734375,0.742626,5,0.068967
CCc1ccc(NC(=S)Nc2cc3ccccc3nc2Br)cc1,ZINC000761526857,0.629630,0.742626,3,0.050662
COc1ccc(NC(=S)NNc2ccc(Br)cc2)cn1,ZINC000726898797,0.680000,0.742626,3,0.050410
CSc1ccc(NC(=S)Nc2cccc3ccncc23)cc1,ZINC001201186100,0.672414,0.742625,2,0.069208
Fc1cc(Br)cc(Br)c1NC(=S)Nc1cnnc(Cl)c1Cl,ZINC001200797709,0.741935,0.742625,6,0.057605
C[C@H](Cc1ccncc1)NC(=O)c1cc(O)nc2c(Br)cccc12,ZINC000426953640,0.723684,0.742625,4,0.061003
CCSc1cccc(NC(=S)Nc2ccc3ccccc3c2)c1,ZINC000733753210,0.648148,0.742624,2,0.051211
Cc1nc2sccn2c1C=NN(C)C(=S)NCc1ccccc1,ZINC000916277063,0.596774,0.742624,2,0.050254
CN(C)C(=S)NN=C1CCc2c1ccc(Cl)c2Cl,ZINC000731562499,0.755102,0.742624,3,0.055884
C[C@H]1CC(=NNC(=S)NCc2ccc3c(c2)OCO3)c2ccsc2S1,ZINC000743427622,0.603175,0.742623,1,0.052267
O=C(Nc1cccc(CNC(=S)Nc2ccc(Cl)nc2)c1)c1ccccc1,ZINC000727076242,0.590164,0.742621,1,0.058925
O=C(CNC(=S)Nc1ccc(OC(F)(F)F)cc1)Nc1cccc2cccnc12,ZINC000751014066,0.666667,0.742621,0,0.070366
CC(C)(C)C(=O)N[C@H](NC(=S)Nc1cccc2cccnc12)C(Cl)(Cl)Cl,ZINC000003091953,0.593750,0.742621,3,0.050813
C=CCN(C(=S)NCc1cccc(C(F)(F)F)c1)c1ccccc1,ZINC000726439439,0.543860,0.742620,5,0.055698
COc1cccc([C@H](NC(=O)c2cnc(O)c(Br)c2)c2ccccc2Cl)c1,ZINC000461019852,0.577465,0.742619,4,0.266312
CCCCCCCCCCCCCCC(=O)N[C@H](NC(=S)Nc1ccc(Cl)cc1)C(Cl)(Cl)Cl,ZINC000097950915,0.573770,0.742618,4,0.050299
C[C@H](NC(=S)N[C@H](C)Cc1ccccc1)c1cccc(OCc2ccccn2)c1,ZINC000786069679,0.679487,0.742617,4,0.050844
S=C(NC[C@H]1CCCO1)NN=C1CCCOc2c(Cl)cccc21,ZINC000733745973,0.593750,0.742616,5,0.051346
CSCCNC(=S)NC[C@@]1(C)CC1(Cl)Cl,ZINC000840793126,0.783333,0.742615,2,0.050984
O=C(CNC(=O)c1nccc2cc(Br)ccc12)c1ccc(O)c(O)c1,ZINC001156449249,0.683333,0.742614,1,0.050389
CNC(=S)NN=Cc1cc2ccccc2nc1OC,ZINC000755473306,0.640625,0.742614,3,0.055626
Cc1ccc(NC(=S)Nc2cccc3c(Br)cncc23)cc1Cl,ZINC001245844359,0.578947,0.742613,2,0.186783
O=C(NCc1cnc(Cl)cn1)c1ccc2cc(Br)ccc2c1,ZINC001468754422,0.698413,0.742611,0,0.103145
O=C(CNC(=O)c1cnc2cccc(Br)c2c1)c1ccc(O)c(O)c1,ZINC001155080972,0.691176,0.742611,1,0.059142
Cc1cccc([C@H](NC(=O)c2ccc3c(O)ncnc3c2)c2ccccn2)c1,ZINC001153429534,0.648649,0.742610,4,0.389439
O=C(NC[C@@H]1CCN(C(=O)C(Cl)(Cl)Cl)[C@H]1c1cccnc1)c1c(O)cc(O)cc1O,ZINC001811433099,0.716049,0.742610,0,0.055048
Cc1ccc([C@@H](NC(=O)c2c(O)cccc2Cl)c2ccccn2)cc1,ZINC000792595255,0.652174,0.742608,5,0.062730
Cc1nc2ccccc2c(C)c1CC(=O)NC1=C(Cl)C(=O)c2ccccc2C1=O,ZINC001186277533,0.714286,0.742608,16,0.050634
COCOc1ccc(C(=O)NC2=C(Cl)C(=O)c3ccccc3C2=O)cc1,ZINC001191289101,0.661017,0.742607,9,0.052869
CCc1nc2c(s1)C(=NNC(=S)Nc1ccc(OC)nc1)CCC2,ZINC000756827504,0.693333,0.742604,4,0.050683
CCCC[C@@H](CC)CNC(=S)Nc1cc2c(cc1Cl)OCCCO2,ZINC000017518129,0.712121,0.742603,0,0.050840
COc1ccc(-c2nn(Cc3ccccc3)cc2C=NNC(=S)NCC(N)=O)cc1,ZINC000731930488,0.575000,0.742603,0,0.377747
C#CCn1ccnc1C=NNC(=S)N[C@H]1CCCC[C@@H]1C,ZINC000491767559,0.646154,0.742602,8,0.051369
C[C@@H](NC(=S)N(C)C/C=C/c1ccccc1)c1ccccc1,ZINC001245503640,0.641509,0.742600,1,0.050291
C/C(CSc1sc(=S)sc1SC/C(C)=N/NC(=S)Nc1ccccc1)=N\NC(=S)Nc1ccccc1,ZINC000100587691,0.500000,0.742599,7,0.050807
Cc1cc(Cn2nc(Cl)c3ccccc32)cs1,ZINC001652749450,0.731343,0.742599,2,0.116937
O=C(Oc1ccc(C=NNC(=S)NCc2cccnc2)cc1)c1cccc([N+](=O)[O-])c1,ZINC001115814310,0.594937,0.742598,4,0.050840
O=C(/C=C/c1ccc(O)c(O)c1O)N1CC2(CCCN2C(=O)c2cc(Cl)cnc2O)C1,ZINC001840986309,0.775281,0.742597,2,0.301316
S=C(Nc1cccc(Cl)c1Cl)Nc1cnnc2ccc(Cl)cc12,ZINC001201007035,0.655172,0.742596,2,0.116404
C[C@@H](Oc1cc(O)ccc1C(=O)/C=C/c1ccc(O)c(O)c1)c1cnc2ccccn12,ZINC001229586978,0.726027,0.742596,6,0.050771
Fc1ccc(NC(=S)Nc2cnc3ccc(Br)cc3c2)c(F)c1,ZINC001200920558,0.701754,0.742595,3,0.085343
